tag,theta_deg,refine,plane,frequency_Hz,native_s_params,diagnostic_magnitude,diagnostic_phase_deg,analytic_reported_angle_magnitude,analytic_reported_angle_phase_deg,analytic_normal_magnitude,analytic_normal_phase_deg,magnitude_error_db_at_angle,magnitude_error_db_at_normal,phase_error_deg_at_angle,phase_error_deg_at_normal
full_theta45_r1,45.0,1,ahead_plane,4875000000.0,None,0.5733616352081299,20.578399658203125,0.7468469118989759,61.15842061377531,0.5997038266394055,6.3003331073450415,-2.296059190703273,-0.3901637994394488,-40.58002128030289,14.278066226127386
full_theta45_r1,45.0,1,ahead_plane,5000000000.0,None,0.5496281981468201,9.91939640045166,0.7483055274047621,56.57295496637954,0.5999999999999999,9.823393017948828e-15,-2.6801989498682746,-0.7616448939859254,-46.65355839725526,9.919396569124281
full_theta45_r1,45.0,1,ahead_plane,5125000000.0,None,0.521710216999054,-0.7676178812980652,0.7493118778489133,51.99335506163285,0.5997038266394055,-6.300333107345021,-3.1446655012777076,-1.2101495628883956,-52.76097291593681,5.532715253041051
full_theta45_r1,45.0,1,ahead_plane,5250000000.0,None,0.4919512867927551,-11.002134323120117,0.7498714912362394,47.41748661527441,0.598814284027931,-12.602665053323712,-3.6612948386290824,-1.7074010100605328,-58.41962069024183,1.6005309783562904
full_theta45_r1,45.0,1,ahead_plane,5375000000.0,None,0.4609982669353485,-20.962865829467773,0.7499874386406727,42.843229134153034,0.5973283062115686,-18.908995625117544,-4.227093936823319,-2.250276057539961,-63.80609480614077,-2.05387004687018
full_theta45_r1,45.0,1,ahead_plane,5500000000.0,None,0.429771363735199,-29.722610473632812,0.7496603560956216,38.26846809499406,0.5952407889492942,-25.221326393283487,-4.832541408157426,-2.829104183361312,-67.99108009355582,-4.501285605278288
full_theta45_r1,45.0,1,ahead_plane,5625000000.0,None,0.40321242809295654,-37.7822265625,0.7488884491411516,33.691087107425574,0.5925445990533488,-31.541661317079782,-5.377664446175182,-3.343742683701559,-71.47331244678524,-6.24056402227989
full_theta45_r1,45.0,1,ahead_plane,5750000000.0,None,0.37904831767082214,-43.96311569213867,0.7476674800068447,29.108960081862172,0.5892305891148854,-37.87200700043246,-5.900278357065666,-3.8318142223790854,-73.07207364709167,-6.091106564797043
full_theta45_r1,45.0,1,ahead_plane,5875000000.0,None,0.36855602264404297,-49.41667175292969,0.7459907374909089,24.519943423581623,0.5852876192998607,-44.21437247270354,-6.12459845311368,-4.017316500305092,-73.93661187334222,-5.20229597705706
full_theta45_r1,45.0,1,ahead_plane,6000000000.0,None,0.36253082752227783,-53.49226379394531,0.743848989689826,19.921868278188278,0.5807025884298929,-50.57076836070993,-6.2427967022966815,-4.0921763900268004,-73.4141269193754,-2.9214902804772067
full_theta0_r2,0.0,2,source_plane,4000000000.0,None,0.575027346611023,-7.605233192443848,0.5807025884298926,-21.429231639289984,0.5807025884298926,-21.429231639289984,-0.08530525832460688,-0.08530525832460688,13.82399888750585,13.82399888750585
full_theta0_r2,0.0,2,source_plane,4125000000.0,None,0.6007968783378601,-16.900114059448242,0.5852876192998608,-30.035627527296356,0.5852876192998608,-30.035627527296356,0.2271665993367872,0.2271665993367872,13.135513636439098,13.135513636439098
full_theta0_r2,0.0,2,source_plane,4250000000.0,None,0.6229879856109619,-26.608112335205078,0.5892305891148852,-38.62799299956749,0.5892305891148852,-38.62799299956749,0.4838877350855933,0.4838877350855933,12.01988306052722,12.01988306052722
full_theta0_r2,0.0,2,source_plane,4375000000.0,None,0.639785647392273,-36.701133728027344,0.592544599053349,-47.20833868292012,0.592544599053349,-47.20833868292012,0.6662689834742036,0.6662689834742036,10.5072077551778,10.5072077551778
full_theta0_r2,0.0,2,source_plane,4500000000.0,None,0.6524049639701843,-46.87270736694336,0.5952407889492943,-55.77867360671647,0.5952407889492943,-55.77867360671647,0.7964914633436546,0.7964914633436546,8.905964048731667,8.905964048731667
full_theta0_r2,0.0,2,source_plane,4625000000.0,None,0.6598877310752869,-57.32676696777344,0.5973283062115685,-64.34100437488237,0.5973283062115685,-64.34100437488237,0.8651391649485352,0.8651391649485352,7.014237765731981,7.014237765731981
full_theta0_r2,0.0,2,source_plane,4750000000.0,None,0.6630116105079651,-67.64196014404297,0.5988142840279309,-72.89733494667621,0.5988142840279309,-72.89733494667621,0.8845796469172797,0.8845796469172797,5.2553752888354435,5.2553752888354435
full_theta0_r2,0.0,2,source_plane,4875000000.0,None,0.6620893478393555,-78.24089050292969,0.5997038266394056,-81.44966689265497,0.5997038266394056,-81.44966689265497,0.8595956134586007,0.8595956134586007,3.2087821075957605,3.2087821075957605
full_theta0_r2,0.0,2,source_plane,5000000000.0,None,0.6558859944343567,-88.5240478515625,0.5999999999999999,-89.99999999999999,0.5999999999999999,-89.99999999999999,0.7735421368256269,0.7735421368256269,1.475955008498951,1.475955008498951
full_theta0_r2,0.0,2,source_plane,5125000000.0,None,0.647354245185852,-99.09737396240234,0.5997038266394056,-98.55033310734501,0.5997038266394056,-98.55033310734501,0.6641036062436381,0.6641036062436381,-0.547033676177089,-0.547033676177089
full_theta0_r2,0.0,2,source_plane,5250000000.0,None,0.6314901113510132,-109.17041015625,0.598814284027931,-107.10266505332372,0.598814284027931,-107.10266505332372,0.4614880567206104,0.4614880567206104,-2.067746656175672,-2.067746656175672
full_theta0_r2,0.0,2,source_plane,5375000000.0,None,0.6160413026809692,-119.43515014648438,0.5973283062115684,-115.65899562511754,0.5973283062115684,-115.65899562511754,0.26793469909546297,0.26793469909546297,-3.7761520586613746,-3.7761520586613746
full_theta0_r2,0.0,2,source_plane,5500000000.0,None,0.5904684066772461,-128.9817352294922,0.5952407889492942,-124.22132639328346,0.5952407889492942,-124.22132639328346,-0.06992036449263928,-0.06992036449263928,-4.760390628939365,-4.760390628939365
full_theta0_r2,0.0,2,source_plane,5625000000.0,None,0.5700564384460449,-138.37655639648438,0.5925445990533489,-132.79166131707973,0.5925445990533489,-132.79166131707973,-0.3360637764351793,-0.3360637764351793,-5.584892061970672,-5.584892061970672
full_theta0_r2,0.0,2,source_plane,5750000000.0,None,0.5374993681907654,-146.83412170410156,0.5892305891148854,-141.37200700043243,0.5892305891148854,-141.37200700043243,-0.7981465295754591,-0.7981465295754591,-5.462110778851605,-5.462110778851605
full_theta0_r2,0.0,2,source_plane,5875000000.0,None,0.5183523297309875,-154.47711181640625,0.5852876192998607,-149.96437247270353,0.5852876192998607,-149.96437247270353,-1.0548856537654039,-1.0548856537654039,-4.512733693523871,-4.512733693523871
full_theta0_r2,0.0,2,source_plane,6000000000.0,None,0.48764410614967346,-161.2928466796875,0.5807025884298928,-158.5707683607099,0.5807025884298928,-158.5707683607099,-1.517015646592537,-1.517015646592537,-2.7220603804244092,-2.7220603804244092
full_theta0_r2,0.0,2,ahead_plane,4000000000.0,None,0.5893868207931519,63.46744918823242,0.5807025884298928,50.57076836071002,0.5807025884298928,50.57076836071002,0.12893317100068835,0.12893317100068835,12.896677926298661,12.896677926298661
full_theta0_r2,0.0,2,ahead_plane,4125000000.0,None,0.6172136664390564,56.713294982910156,0.5852876192998607,44.21437247270363,0.5852876192998607,44.21437247270363,0.46132392428928076,0.46132392428928076,12.498919442537728,12.498919442537728
full_theta0_r2,0.0,2,ahead_plane,4250000000.0,None,0.6405636072158813,49.462886810302734,0.5892305891148852,37.87200700043252,0.5892305891148852,37.87200700043252,0.7255395316916464,0.7255395316916464,11.59087916005278,11.59087916005278
full_theta0_r2,0.0,2,ahead_plane,4375000000.0,None,0.6588394641876221,42.00742721557617,0.592544599053349,31.54166131707984,0.592544599053349,31.54166131707984,0.9211712273322148,0.9211712273322148,10.465764081380922,10.465764081380922
full_theta0_r2,0.0,2,ahead_plane,4500000000.0,None,0.6720833778381348,34.32938003540039,0.5952407889492943,25.221326393283537,0.5952407889492943,25.221326393283537,1.0546094158983417,1.0546094158983417,9.108051104038871,9.108051104038871
full_theta0_r2,0.0,2,ahead_plane,4625000000.0,None,0.6799212694168091,26.59796142578125,0.5973283062115685,18.908995625117637,0.5973283062115685,18.908995625117637,1.1249106293692028,1.1249106293692028,7.688963192205621,7.688963192205621
full_theta0_r2,0.0,2,ahead_plane,4750000000.0,None,0.6830142140388489,18.794322967529297,0.598814284027931,12.602665053323767,0.598814284027931,12.602665053323767,1.142751807572968,1.142751807572968,6.191656182170038,6.191656182170038
full_theta0_r2,0.0,2,ahead_plane,4875000000.0,None,0.6808394193649292,10.977910041809082,0.5997038266394055,6.3003331073450415,0.5997038266394055,6.3003331073450415,1.102157452742688,1.102157452742688,4.6775761426178395,4.6775761426178395
full_theta0_r2,0.0,2,ahead_plane,5000000000.0,None,0.6740036606788635,3.207066297531128,0.5999999999999999,9.823393017948828e-15,0.5999999999999999,9.823393017948828e-15,1.0102200983543888,1.0102200983543888,3.207066047896536,3.207066047896536
full_theta0_r2,0.0,2,ahead_plane,5125000000.0,None,0.6622366309165955,-4.566023826599121,0.5997038266394055,-6.300333107345021,0.5997038266394055,-6.300333107345021,0.8615275918087326,0.8615275918087326,1.7343092412837735,1.7343092412837735
full_theta0_r2,0.0,2,ahead_plane,5250000000.0,None,0.6453664302825928,-12.132802963256836,0.598814284027931,-12.602665053323712,0.598814284027931,-12.602665053323712,0.6502843955083054,0.6502843955083054,0.46986226248272633,0.46986226248272633
full_theta0_r2,0.0,2,ahead_plane,5375000000.0,None,0.6245815753936768,-19.640199661254883,0.5973283062115686,-18.908995625117544,0.5973283062115686,-18.908995625117544,0.38752146367793294,0.38752146367793294,-0.7312043909345424,-0.7312043909345424
full_theta0_r2,0.0,2,ahead_plane,5500000000.0,None,0.5980419516563416,-26.666824340820312,0.5952407889492942,-25.221326393283487,0.5952407889492942,-25.221326393283487,0.040779329148105684,0.040779329148105684,-1.4454961235865835,-1.4454961235865835
full_theta0_r2,0.0,2,ahead_plane,5625000000.0,None,0.5705711841583252,-33.425575256347656,0.5925445990533488,-31.541661317079782,0.5925445990533488,-31.541661317079782,-0.32822418941581005,-0.32822418941581005,-1.8839136226074809,-1.8839136226074809
full_theta0_r2,0.0,2,ahead_plane,5750000000.0,None,0.5376756191253662,-39.285587310791016,0.5892305891148854,-37.87200700043246,0.5892305891148854,-37.87200700043246,-0.7952988141834134,-0.7952988141834134,-1.4135813571946254,-1.4135813571946254
full_theta0_r2,0.0,2,ahead_plane,5875000000.0,None,0.5107161998748779,-44.51663589477539,0.5852876192998607,-44.21437247270354,0.5852876192998607,-44.21437247270354,-1.1837940727852945,-1.1837940727852945,-0.30225841577431334,-0.30225841577431334
full_theta0_r2,0.0,2,ahead_plane,6000000000.0,None,0.4808432459831238,-48.563697814941406,0.5807025884298929,-50.57076836070993,0.5807025884298929,-50.57076836070993,-1.6390048325097086,-1.6390048325097086,2.0070758063092655,2.0070758063092655
full_theta30_r2,30.0,2,source_plane,4000000000.0,None,0.5254457592964172,-9.012031555175781,0.6427192321630447,8.342084460775004,0.5807025884298926,-21.429231639289984,-1.7498680842610934,-0.8685174105985438,-17.354115563525923,12.417200536539063
full_theta30_r2,30.0,2,source_plane,4125000000.0,None,0.5553865432739258,-19.895740509033203,0.6477057150232554,0.7905543661615687,0.5852876192998608,-30.035627527296356,-1.3356475249925204,-0.45547969369239194,-20.68629246549877,10.139889427959162
full_theta30_r2,30.0,2,source_plane,4250000000.0,None,0.5829091668128967,-31.097110748291016,0.6520752732719194,-6.7432739074359,0.5892305891148852,-38.62799299956749,-0.9739369394945341,-0.09368798989967256,-24.353835520815196,7.5308835713163935
full_theta30_r2,30.0,2,source_plane,4375000000.0,None,0.6058772802352905,-42.54872131347656,0.6558464413958536,-14.261595755682535,0.592544599053349,-47.20833868292012,-0.6883499840779759,0.19327246516667718,-28.287123328069136,4.659619599168455
full_theta30_r2,30.0,2,source_plane,4500000000.0,None,0.6252380609512329,-53.85919189453125,0.6590353162039129,-21.7665833945576,0.5952407889492943,-55.77867360671647,-0.45726561063195026,0.4270544779724347,-32.09260497935084,1.9194852328080239
full_theta30_r2,30.0,2,source_plane,4625000000.0,None,0.6399064660072327,-65.22784423828125,0.6616555765328309,-29.260387593763795,0.5973283062115685,-64.34100437488237,-0.2903095715969401,0.5980680594878295,-35.96744912101168,-0.8868323398931023
full_theta30_r2,30.0,2,source_plane,4750000000.0,None,0.6502925753593445,-76.1720962524414,0.663718505332439,-36.745140083424694,0.5988142840279309,-72.89733494667621,-0.1775026195027675,0.7163328827521022,-39.426953301022586,-3.2747584377710726
full_theta30_r2,30.0,2,source_plane,4875000000.0,None,0.6569075584411621,-87.12738037109375,0.6652330114649637,-44.22295649519677,0.5997038266394056,-81.44966689265497,-0.1093906708681598,0.7913487780365795,-42.904423743524,-5.677713346065788
full_theta30_r2,30.0,2,source_plane,5000000000.0,None,0.6580315828323364,-97.4850082397461,0.666205649148934,-51.695939715656294,0.5999999999999999,-89.99999999999999,-0.1072314506115584,0.8019097618901085,-45.7890678303431,-7.485007545999402
full_theta30_r2,30.0,2,source_plane,5125000000.0,None,0.6569957137107849,-107.84872436523438,0.6666406334964796,-59.166183543316684,0.5997038266394056,-98.55033310734501,-0.12658490641266523,0.792514323416267,-48.682536425614856,-9.298386861586538
full_theta30_r2,30.0,2,source_plane,5250000000.0,None,0.6483295559883118,-117.49712371826172,0.6665398510495572,-66.63577655091648,0.598814284027931,-107.10266505332372,-0.24060598941133632,0.6900733847974974,-50.86133845848661,-10.394449956079377
full_theta30_r2,30.0,2,source_plane,5375000000.0,None,0.6399449706077576,-127.07794952392578,0.6659028646322515,-74.10680606175534,0.5973283062115684,-115.65899562511754,-0.34536505853624394,0.5985906931330338,-52.97114254579506,-11.41895298243287
full_theta30_r2,30.0,2,source_plane,5500000000.0,None,0.6211844682693481,-135.83811950683594,0.6647269122188432,-81.58136215288002,0.5952407889492942,-124.22132639328346,-0.5884534736654474,0.3705580941545834,-54.25675202037815,-11.616787779974718
full_theta30_r2,30.0,2,source_plane,5625000000.0,None,0.6067654490470886,-144.2598876953125,0.6630068998869421,-89.06154159888,0.5925445990533489,-132.79166131707973,-0.7699441052010756,0.20599597799108746,-55.198347782724134,-11.468228064524382
full_theta30_r2,30.0,2,source_plane,5750000000.0,None,0.5800268054008484,-151.76609802246094,0.660735389297581,-96.54945166794286,0.5892305891148854,-141.37200700043243,-1.1315900780833652,-0.1367444005467419,-55.21664099867014,-10.39408566618056
full_theta30_r2,30.0,2,source_plane,5875000000.0,None,0.5649200081825256,-158.402587890625,0.6579025805357736,-104.04721367662546,0.5852876192998607,-149.96437247270353,-1.323492662621787,-0.3076476153132367,-54.35537142049333,-8.438212624415259
full_theta30_r2,30.0,2,source_plane,6000000000.0,None,0.5382429957389832,-164.28866577148438,0.6544962915717015,-111.55696620148566,0.5807025884298928,-158.5707683607099,-1.6985760634589724,-0.6595074978585681,-52.73170275949902,-5.717900600274796
full_theta30_r2,30.0,2,ahead_plane,4000000000.0,None,0.5713879466056824,72.25213623046875,0.6427192321630446,70.69591353325457,0.5807025884298928,50.57076836071002,-1.0218044164438467,-0.14045374278130104,1.5562139563640365,21.68135912890859
full_theta30_r2,30.0,2,ahead_plane,4125000000.0,None,0.5949699878692627,64.81768035888672,0.6477057150232554,65.09294059715613,0.5852876192998607,44.21437247270363,-0.7376533988347046,0.14251443246542506,-0.2752636851688728,20.60330443928363
full_theta30_r2,30.0,2,ahead_plane,4250000000.0,None,0.6143789887428284,56.77560806274414,0.6520752732719193,59.50766948207368,0.5892305891148852,37.87200700043252,-0.5172275457580292,0.36302140383683074,-2.73206229783574,18.903600183805416
full_theta30_r2,30.0,2,ahead_plane,4375000000.0,None,0.6291819214820862,48.42375183105469,0.6558464413958535,53.93790479234201,0.592544599053349,31.54166131707984,-0.3605186206165433,0.5211038286281092,-5.514154705236719,16.882088770025454
full_theta30_r2,30.0,2,ahead_plane,4500000000.0,None,0.6393600106239319,39.73308181762695,0.6590353162039129,48.381474311981925,0.5952407889492943,25.221326393283537,-0.2632643728989886,0.6210557157053966,-8.648391124350733,14.511756794347654
full_theta30_r2,30.0,2,ahead_plane,4625000000.0,None,0.644534170627594,30.895723342895508,0.6616555765328309,42.83622727129073,0.5973283062115685,18.908995625117637,-0.22772060580147666,0.6606570252832932,-11.940506896439096,11.986724749734002
full_theta30_r2,30.0,2,ahead_plane,4750000000.0,None,0.6453555822372437,21.897294998168945,0.6637185053324391,37.30003194014481,0.598814284027931,12.602665053323767,-0.2436971101830585,0.6501383920718105,-15.40273708485426,9.294629801966787
full_theta30_r2,30.0,2,ahead_plane,4875000000.0,None,0.6412525773048401,12.82136344909668,0.6652330114649637,31.77077268688775,0.5997038266394055,6.3003331073450415,-0.31889337691681563,0.581846071987926,-18.949410987020098,6.521028592522607
full_theta30_r2,30.0,2,ahead_plane,5000000000.0,None,0.6329097151756287,3.7521324157714844,0.6662056491489341,26.246346624943193,0.5999999999999999,9.823393017948828e-15,-0.44533097709652186,0.4638102354051455,-22.49421443803723,3.752132186905953
full_theta30_r2,30.0,2,ahead_plane,5125000000.0,None,0.6200796365737915,-5.348084449768066,0.6666406334964796,20.7246599557978,0.5997038266394055,-6.300333107345021,-0.6288862435453308,0.2902129862836035,-26.072743888086972,0.9522491750558486
full_theta30_r2,30.0,2,ahead_plane,5250000000.0,None,0.6026411652565002,-14.220096588134766,0.6665398510495572,15.203624106712965,0.598814284027931,-12.602665053323712,-0.875346518643006,0.055332855565826136,-29.42371994416489,-1.6174307841282045
full_theta30_r2,30.0,2,ahead_plane,5375000000.0,None,0.5819953083992004,-23.022722244262695,0.6659028646322513,9.681151754389072,0.5973283062115686,-18.908995625117544,-1.1698279892758865,-0.22587223760661276,-32.70387307917831,-4.113725699671688
full_theta30_r2,30.0,2,ahead_plane,5500000000.0,None,0.5560834407806396,-31.268739700317383,0.6647269122188434,4.155152821779403,0.5952407889492942,-25.221326393283487,-1.5500659862770156,-0.5910544184569818,-35.42389257395271,-6.047413358889827
full_theta30_r2,30.0,2,ahead_plane,5625000000.0,None,0.5301650166511536,-39.192710876464844,0.6630068998869418,-1.3764694657055856,0.5925445990533488,-31.541661317079782,-1.9421396205786614,-0.9661995373865001,-37.81624087728038,-7.651049025906185
full_theta30_r2,30.0,2,ahead_plane,5750000000.0,None,0.49899962544441223,-46.11576843261719,0.6607353892975811,-6.915822376253478,0.5892305891148854,-37.87200700043246,-2.4385469762225545,-1.4437012986859308,-39.19993969964559,-8.243755075466604
full_theta30_r2,30.0,2,ahead_plane,5875000000.0,None,0.47451621294021606,-52.28029251098633,0.6579025805357736,-12.465027226421107,0.5852876192998607,-44.21437247270354,-2.838210683485187,-1.8223656361766354,-39.815270107864094,-8.065924861581662
full_theta30_r2,30.0,2,ahead_plane,6000000000.0,None,0.44671210646629333,-57.16158676147461,0.6544962915717014,-18.026222592766313,0.5807025884298929,-50.57076836070993,-3.317589351645926,-2.2785207860455254,-39.135359910820966,-6.590814142877358
full_theta0_r4,0.0,4,source_plane,4000000000.0,None,0.5577495098114014,-9.980189323425293,0.5807025884298926,-21.429231639289984,0.5807025884298926,-21.429231639289984,-0.3502912919654682,-0.3502912919654682,11.449042347223648,11.449042347223648
full_theta0_r4,0.0,4,source_plane,4125000000.0,None,0.5859912037849426,-18.862245559692383,0.5852876192998608,-30.035627527296356,0.5852876192998608,-30.035627527296356,0.010435188962841615,0.010435188962841615,11.173383167471274,11.173383167471274
full_theta0_r4,0.0,4,source_plane,4250000000.0,None,0.6115187406539917,-28.246051788330078,0.5892305891148852,-38.62799299956749,0.5892305891148852,-38.62799299956749,0.32248972860366776,0.32248972860366776,10.381943637023182,10.381943637023182
full_theta0_r4,0.0,4,source_plane,4375000000.0,None,0.6323397159576416,-38.09722137451172,0.592544599053349,-47.20833868292012,0.592544599053349,-47.20833868292012,0.5645883171813689,0.5645883171813689,9.11111982609548,9.11111982609548
full_theta0_r4,0.0,4,source_plane,4500000000.0,None,0.6490280032157898,-48.072181701660156,0.5952407889492943,-55.77867360671647,0.5952407889492943,-55.77867360671647,0.7514150360590643,0.7514150360590643,7.706495695363609,7.706495695363609
full_theta0_r4,0.0,4,source_plane,4625000000.0,None,0.6608693599700928,-58.36495590209961,0.5973283062115685,-64.34100437488237,0.5973283062115685,-64.34100437488237,0.8780504290615048,0.8780504290615048,5.976051706572021,5.976051706572021
full_theta0_r4,0.0,4,source_plane,4750000000.0,None,0.6680569052696228,-68.54164123535156,0.5988142840279309,-72.89733494667621,0.5988142840279309,-72.89733494667621,0.9504261196485486,0.9504261196485486,4.355697382675994,4.355697382675994
full_theta0_r4,0.0,4,source_plane,4875000000.0,None,0.671419084072113,-79.01449584960938,0.5997038266394056,-81.44966689265497,0.5997038266394056,-81.44966689265497,0.9811372244563048,0.9811372244563048,2.4351698850870633,2.4351698850870633
full_theta0_r4,0.0,4,source_plane,5000000000.0,None,0.6691176891326904,-89.20398712158203,0.5999999999999999,-89.99999999999999,0.5999999999999999,-89.99999999999999,0.9470252175101197,0.9470252175101197,0.7960193452835959,0.7960193452835959
full_theta0_r4,0.0,4,source_plane,5125000000.0,None,0.6647101640701294,-99.70027160644531,0.5997038266394056,-98.55033310734501,0.5997038266394056,-98.55033310734501,0.8939099916969617,0.8939099916969617,-1.1499325871428896,-1.1499325871428896
full_theta0_r4,0.0,4,source_plane,5250000000.0,None,0.6525441408157349,-109.772216796875,0.598814284027931,-107.10266505332372,0.598814284027931,-107.10266505332372,0.746354862167258,0.746354862167258,-2.6695519500230764,-2.6695519500230764
full_theta0_r4,0.0,4,source_plane,5375000000.0,None,0.6408354640007019,-120.09123229980469,0.5973283062115684,-115.65899562511754,0.5973283062115684,-115.65899562511754,0.6106688423175087,0.6106688423175087,-4.432226739204673,-4.432226739204673
full_theta0_r4,0.0,4,source_plane,5500000000.0,None,0.6182652115821838,-129.85134887695312,0.5952407889492942,-124.22132639328346,0.5952407889492942,-124.22132639328346,0.3296425350815455,0.3296425350815455,-5.630010154934741,-5.630010154934741
full_theta0_r4,0.0,4,source_plane,5625000000.0,None,0.6001505255699158,-139.5927276611328,0.5925445990533489,-132.79166131707973,0.5925445990533489,-132.79166131707973,0.11078293610414369,0.11078293610414369,-6.801054556768707,-6.801054556768707
full_theta0_r4,0.0,4,source_plane,5750000000.0,None,0.5680879354476929,-148.65650939941406,0.5892305891148854,-141.37200700043243,0.5892305891148854,-141.37200700043243,-0.31739436720144404,-0.31739436720144404,-7.284498639508702,-7.284498639508702
full_theta0_r4,0.0,4,source_plane,5875000000.0,None,0.5470280051231384,-157.07366943359375,0.5852876192998607,-149.96437247270353,0.5852876192998607,-149.96437247270353,-0.5871955373948888,-0.5871955373948888,-7.109291392001129,-7.109291392001129
full_theta0_r4,0.0,4,source_plane,6000000000.0,None,0.5110064148902893,-164.8575897216797,0.5807025884298928,-158.5707683607099,0.5807025884298928,-158.5707683607099,-1.1105481961238883,-1.1105481961238883,-6.286813653285441,-6.286813653285441
full_theta0_r4,0.0,4,ahead_plane,4000000000.0,None,0.5650503635406494,61.56056213378906,0.5807025884298928,50.57076836071002,0.5807025884298928,50.57076836071002,-0.23733206384350172,-0.23733206384350172,10.989794641716097,10.989794641716097
full_theta0_r4,0.0,4,ahead_plane,4125000000.0,None,0.5944060683250427,55.103363037109375,0.5852876192998607,44.21437247270363,0.5852876192998607,44.21437247270363,0.13427794028556933,0.13427794028556933,10.888987987427456,10.888987987427456
full_theta0_r4,0.0,4,ahead_plane,4250000000.0,None,0.6203513145446777,48.04150390625,0.5892305891148852,37.87200700043252,0.5892305891148852,37.87200700043252,0.44704844556669,0.44704844556669,10.16949689403236,10.16949689403236
full_theta0_r4,0.0,4,ahead_plane,4375000000.0,None,0.6419493556022644,40.675010681152344,0.592544599053349,31.54166131707984,0.592544599053349,31.54166131707984,0.6955944657764277,0.6955944657764277,9.13334620769803,9.13334620769803
full_theta0_r4,0.0,4,ahead_plane,4500000000.0,None,0.6588691473007202,33.026145935058594,0.5952407889492943,25.221326393283537,0.5952407889492943,25.221326393283537,0.8821297556902372,0.8821297556902372,7.804821878634569,7.804821878634569
full_theta0_r4,0.0,4,ahead_plane,4625000000.0,None,0.6708005666732788,25.270479202270508,0.5973283062115685,18.908995625117637,0.5973283062115685,18.908995625117637,1.007606504385802,1.007606504385802,6.361483875644652,6.361483875644652
full_theta0_r4,0.0,4,ahead_plane,4750000000.0,None,0.678053081035614,17.413707733154297,0.598814284027931,12.602665053323767,0.598814284027931,12.602665053323767,1.0794308465206692,1.0794308465206692,4.8110398571241975,4.8110398571241975
full_theta0_r4,0.0,4,ahead_plane,4875000000.0,None,0.6804847121238708,9.514801025390625,0.5997038266394055,6.3003331073450415,0.5997038266394055,6.3003331073450415,1.0976310538519125,1.0976310538519125,3.214467420593788,3.214467420593788
full_theta0_r4,0.0,4,ahead_plane,5000000000.0,None,0.6782142519950867,1.6325613260269165,0.5999999999999999,9.823393017948828e-15,0.5999999999999999,9.823393017948828e-15,1.0643132283813383,1.0643132283813383,1.632561389877538,1.632561389877538
full_theta0_r4,0.0,4,ahead_plane,5125000000.0,None,0.6715636849403381,-6.280454635620117,0.5997038266394055,-6.300333107345021,0.5997038266394055,-6.300333107345021,0.9830076686895545,0.9830076686895545,0.019878679665224285,0.019878679665224285
full_theta0_r4,0.0,4,ahead_plane,5250000000.0,None,0.6596091389656067,-14.054198265075684,0.598814284027931,-12.602665053323712,0.598814284027931,-12.602665053323712,0.839890256524236,0.839890256524236,-1.4515313946192427,-1.4515313946192427
full_theta0_r4,0.0,4,ahead_plane,5375000000.0,None,0.6441745758056641,-21.823532104492188,0.5973283062115686,-18.908995625117544,0.5973283062115686,-18.908995625117544,0.6558096910389786,0.6558096910389786,-2.9145347853387467,-2.9145347853387467
full_theta0_r4,0.0,4,ahead_plane,5500000000.0,None,0.6222425699234009,-29.27090835571289,0.5952407889492942,-25.221326393283487,0.5952407889492942,-25.221326393283487,0.3853407169045082,0.3853407169045082,-4.049582526022606,-4.049582526022606
full_theta0_r4,0.0,4,ahead_plane,5625000000.0,None,0.5990224480628967,-36.55722427368164,0.5925445990533488,-31.541661317079782,0.5925445990533488,-31.541661317079782,0.09444107411272526,0.09444107411272526,-5.015560065812563,-5.015560065812563
full_theta0_r4,0.0,4,ahead_plane,5750000000.0,None,0.5682287216186523,-43.23727798461914,0.5892305891148854,-37.87200700043246,0.5892305891148854,-37.87200700043246,-0.31524205667748545,-0.31524205667748545,-5.36526666497417,-5.36526666497417
full_theta0_r4,0.0,4,ahead_plane,5875000000.0,None,0.541209876537323,-49.375335693359375,0.5852876192998607,-44.21437247270354,0.5852876192998607,-44.21437247270354,-0.680072481223631,-0.680072481223631,-5.160961385447053,-5.160961385447053
full_theta0_r4,0.0,4,ahead_plane,6000000000.0,None,0.5071552395820618,-54.60663986206055,0.5807025884298929,-50.57076836070993,0.5807025884298929,-50.57076836070993,-1.1762569037489825,-1.1762569037489825,-4.035869002533289,-4.035869002533289
full_theta30_r4,30.0,4,source_plane,4000000000.0,None,0.507188081741333,-11.857625007629395,0.6427192321630447,8.342084460775004,0.5807025884298926,-21.429231639289984,-2.057045118202682,-1.1756944445401323,-20.199709819289257,9.571606280775725
full_theta30_r4,30.0,4,source_plane,4125000000.0,None,0.5400174856185913,-22.23927116394043,0.6477057150232554,0.7905543661615687,0.5852876192998608,-30.035627527296356,-1.5793981335089553,-0.699230302208827,-23.029824330482434,7.796357562975495
full_theta30_r4,30.0,4,source_plane,4250000000.0,None,0.5712907314300537,-33.030574798583984,0.6520752732719194,-6.7432739074359,0.5892305891148852,-38.62799299956749,-1.1488110777554779,-0.2685621281606161,-26.287299206774023,5.597419885357568
full_theta30_r4,30.0,4,source_plane,4375000000.0,None,0.5986859798431396,-44.16019058227539,0.6558464413958536,-14.261595755682535,0.592544599053349,-47.20833868292012,-0.7920615710666244,0.08956087817802862,-29.89859685666351,3.0481460705740773
