file,line,symbol,category,lane,scope,source,note
rfx/runners/_distributed_common.py,479,pad_x,DECLARE,distributed-v1,apply_pmc_face_shmap,"pmc_faces: frozenset, pad_x: int = 0) -> FDTDState:",
rfx/runners/_distributed_common.py,479,pmc_faces,DECLARE,distributed-v1,apply_pmc_face_shmap,"pmc_faces: frozenset, pad_x: int = 0) -> FDTDState:",
rfx/runners/_distributed_common.py,518,pmc_faces,APPLY,distributed-v1,apply_pmc_face_shmap,if not pmc_faces:,
rfx/runners/_distributed_common.py,541,pmc_faces,DECIDE,distributed-v1,_pmc,"if ""y_lo"" in pmc_faces:",
rfx/runners/_distributed_common.py,544,pmc_faces,DECIDE,distributed-v1,_pmc,"if ""y_hi"" in pmc_faces:",
rfx/runners/_distributed_common.py,547,pmc_faces,DECIDE,distributed-v1,_pmc,"if ""z_lo"" in pmc_faces:",
rfx/runners/_distributed_common.py,550,pmc_faces,DECIDE,distributed-v1,_pmc,"if ""z_hi"" in pmc_faces:",
rfx/runners/_distributed_common.py,557,pad_x,DECIDE,distributed-v1,_pmc,last_real = nx_local_with_ghost - 1 - ghost - pad_x,
rfx/runners/_distributed_common.py,560,pmc_faces,DECIDE,distributed-v1,_pmc,"if ""x_lo"" in pmc_faces:",
rfx/runners/_distributed_common.py,565,pmc_faces,DECIDE,distributed-v1,_pmc,"if ""x_hi"" in pmc_faces:",
rfx/runners/_distributed_common.py,658,periodic,PASS,distributed-v1,_pec_mask,"mask, periodic=(True, False, False))",
rfx/runners/distributed.py,516,pad_x,DECLARE,distributed-v1,_apply_pec_local,pad_x: int = 0):,
rfx/runners/distributed.py,559,pad_x,APPLY,distributed-v1,_apply_pec_local,last_real = nx_local_with_ghost - 1 - ghost - pad_x  # last real cell index,
rfx/runners/distributed.py,569,pad_x,DECLARE,distributed-v1,_apply_pmc_local,"pmc_faces, pad_x: int = 0):",
rfx/runners/distributed.py,569,pmc_faces,DECLARE,distributed-v1,_apply_pmc_local,"pmc_faces, pad_x: int = 0):",
rfx/runners/distributed.py,584,pmc_faces,APPLY,distributed-v1,_apply_pmc_local,if not pmc_faces:,
rfx/runners/distributed.py,596,pmc_faces,APPLY,distributed-v1,_apply_pmc_local,"if ""y_lo"" in pmc_faces:",
rfx/runners/distributed.py,599,pmc_faces,APPLY,distributed-v1,_apply_pmc_local,"if ""y_hi"" in pmc_faces:",
rfx/runners/distributed.py,602,pmc_faces,APPLY,distributed-v1,_apply_pmc_local,"if ""z_lo"" in pmc_faces:",
rfx/runners/distributed.py,605,pmc_faces,APPLY,distributed-v1,_apply_pmc_local,"if ""z_hi"" in pmc_faces:",
rfx/runners/distributed.py,611,pad_x,APPLY,distributed-v1,_apply_pmc_local,last_real = nx_local_with_ghost - 1 - ghost - pad_x,
rfx/runners/distributed.py,614,pmc_faces,APPLY,distributed-v1,_apply_pmc_local,"if ""x_lo"" in pmc_faces:",
rfx/runners/distributed.py,619,pmc_faces,APPLY,distributed-v1,_apply_pmc_local,"if ""x_hi"" in pmc_faces:",
rfx/runners/distributed.py,707,pad_x,DECLARE,distributed-v1,_apply_cpml_e_distributed,"n_devices, ghost=1, axis_name=""devices"", eps_r=None, pad_x: int = 0,",
rfx/runners/distributed.py,753,pad_x,APPLY,distributed-v1,_apply_cpml_e_distributed,x_hi_edge = g + pad_x,
rfx/runners/distributed.py,984,pad_x,DECLARE,distributed-v1,_apply_cpml_h_distributed,"n_devices, ghost=1, axis_name=""devices"", mu_r=None, pad_x: int = 0,",
rfx/runners/distributed.py,1028,pad_x,APPLY,distributed-v1,_apply_cpml_h_distributed,x_hi_edge = g + pad_x,
rfx/runners/distributed.py,1290,_boundary,DECIDE,distributed-v1,run_distributed,"if sim._boundary == ""upml"":",
rfx/runners/distributed.py,1315,bloch,PASS,distributed-v1,run_distributed,"sim, lane=""distributed (v1) pmap runner"", bloch=kwargs.get(""bloch""))",
rfx/runners/distributed.py,1327,_boundary_spec,DECIDE,distributed-v1,run_distributed,sim._boundary_spec.pmc_faces(),
rfx/runners/distributed.py,1327,pmc_faces,DECIDE,distributed-v1,run_distributed,sim._boundary_spec.pmc_faces(),
rfx/runners/distributed.py,1328,_boundary_spec,PASS,distributed-v1,run_distributed,"if getattr(sim, ""_boundary_spec"", None) is not None",
rfx/runners/distributed.py,1386,_boundary,DECIDE,distributed-v1,run_distributed,"use_cpml = sim._boundary == ""cpml"" and grid.cpml_layers > 0",
rfx/runners/distributed.py,1405,_boundary,DECIDE,distributed-v1,run_distributed,"if sim._boundary == ""cpml"":",
rfx/runners/distributed.py,1504,_init_cpml_distributed,DERIVE,distributed-v1,run_distributed,"cpml_params, cpml_state_slabs = _init_cpml_distributed(",
rfx/runners/distributed.py,1553,_apply_cpml_h_distributed,APPLY,distributed-v1,step_fn,"st, cpml_st = _apply_cpml_h_distributed(",
rfx/runners/distributed.py,1571,_apply_pmc_local,APPLY,distributed-v1,step_fn,st = _apply_pmc_local(,
rfx/runners/distributed.py,1587,_apply_cpml_e_distributed,APPLY,distributed-v1,step_fn,"st, cpml_st = _apply_cpml_e_distributed(",
rfx/runners/distributed.py,1699,_apply_pmc_local,APPLY,distributed-v1,step_fn,st = _apply_pmc_local(,
rfx/runners/distributed.py,1733,_apply_pec_local,APPLY,distributed-v1,step_fn,"st = _apply_pec_local(st, n_devices, nx_local, ""devices"")",
rfx/runners/distributed.py,1840,_boundary,PASS,distributed-v1,run_distributed,"freq_range=(sim._freq_max / 10, sim._freq_max, sim._boundary),",
rfx/runners/distributed_nu.py,88,pad_x,DECLARE,distributed-nu,_build_sharded_inv_dx_arrays,"def _build_sharded_inv_dx_arrays(grid, n_devices, pad_x=0):",
rfx/runners/distributed_nu.py,133,pad_x,DECIDE,distributed-nu,_build_sharded_inv_dx_arrays,if pad_x > 0:,
rfx/runners/distributed_nu.py,135,pad_x,PASS,distributed-nu,_build_sharded_inv_dx_arrays,"[dx_arr, np.full(pad_x, float(dx_arr[-1]))]",
rfx/runners/distributed_nu.py,137,pad_x,PASS,distributed-nu,_build_sharded_inv_dx_arrays,"inv_dx_e = np.concatenate([inv_dx_e, np.zeros(pad_x, dtype=np.float64)])",
rfx/runners/distributed_nu.py,138,pad_x,PASS,distributed-nu,_build_sharded_inv_dx_arrays,"inv_dx_h = np.concatenate([inv_dx_h, np.zeros(pad_x, dtype=np.float64)])",
rfx/runners/distributed_nu.py,249,pad_x,DERIVE,distributed-nu,<module>,pad_x: int,
rfx/runners/distributed_nu.py,372,pad_x,DERIVE,distributed-nu,build_sharded_nu_grid,pad_x = 0,
rfx/runners/distributed_nu.py,374,pad_x,DERIVE,distributed-nu,build_sharded_nu_grid,pad_x = n_devices - (nx % n_devices),
rfx/runners/distributed_nu.py,375,pad_x,DERIVE,distributed-nu,build_sharded_nu_grid,nx_padded = nx + pad_x,
rfx/runners/distributed_nu.py,382,pad_x,PASS,distributed-nu,build_sharded_nu_grid,"grid, n_devices, pad_x=pad_x",
rfx/runners/distributed_nu.py,401,pad_x,PASS,distributed-nu,build_sharded_nu_grid,"pad_x=pad_x,",
rfx/runners/distributed_nu.py,415,pad_x,PASS,distributed-nu,build_sharded_nu_grid,"nx_trim=pad_x,",
rfx/runners/distributed_nu.py,467,pad_x,DERIVE,distributed-nu,shard_pec_occupancy_x_slab,pad_x = sharded_grid.pad_x,
rfx/runners/distributed_nu.py,472,pad_x,DECIDE,distributed-nu,shard_pec_occupancy_x_slab,if pad_x > 0:,
rfx/runners/distributed_nu.py,473,pad_x,DERIVE,distributed-nu,shard_pec_occupancy_x_slab,"pad_widths = [(0, pad_x), (0, 0), (0, 0)]",
rfx/runners/distributed_nu.py,536,pad_x,DERIVE,distributed-nu,shard_pec_mask_x_slab,pad_x = sharded_grid.pad_x,
rfx/runners/distributed_nu.py,541,pad_x,DECIDE,distributed-nu,shard_pec_mask_x_slab,if pad_x > 0:,
rfx/runners/distributed_nu.py,542,pad_x,DERIVE,distributed-nu,shard_pec_mask_x_slab,"pad_widths = [(0, pad_x), (0, 0), (0, 0)]",
rfx/runners/distributed_nu.py,705,pec_faces,DECLARE,distributed-nu,init_cpml_for_sharded_nu,"*, kappa_max=None, pec_faces=None,",
rfx/runners/distributed_nu.py,706,pmc_faces,DECLARE,distributed-nu,init_cpml_for_sharded_nu,pmc_faces=None):,
rfx/runners/distributed_nu.py,781,pec_faces,DERIVE,distributed-nu,__init__,self.pec_faces = pec_faces,
rfx/runners/distributed_nu.py,782,pmc_faces,DERIVE,distributed-nu,__init__,self.pmc_faces = pmc_faces,
rfx/runners/distributed_nu.py,789,init_cpml,DERIVE,distributed-nu,init_cpml_for_sharded_nu,"cpml_params, _single_state = init_cpml(",
rfx/runners/distributed_nu.py,790,pec_faces,PASS,distributed-nu,init_cpml_for_sharded_nu,"grid_view, kappa_max=kappa_max, pec_faces=pec_faces,",
rfx/runners/distributed_nu.py,791,pmc_faces,PASS,distributed-nu,init_cpml_for_sharded_nu,"pmc_faces=pmc_faces,",
rfx/runners/distributed_nu.py,946,pad_x,DERIVE,distributed-nu,shard_debye_coeffs_x_slab,pad_x = sharded_grid.pad_x,
rfx/runners/distributed_nu.py,954,pad_x,DECIDE,distributed-nu,shard_debye_coeffs_x_slab,if pad_x > 0:,
rfx/runners/distributed_nu.py,955,pad_x,DERIVE,distributed-nu,shard_debye_coeffs_x_slab,"pad3 = ((0, pad_x), (0, 0), (0, 0))",
rfx/runners/distributed_nu.py,956,pad_x,DERIVE,distributed-nu,shard_debye_coeffs_x_slab,"pad4 = ((0, 0), (0, pad_x), (0, 0), (0, 0))",
rfx/runners/distributed_nu.py,1007,pad_x,DERIVE,distributed-nu,shard_debye_state_x_slab,pad_x = sharded_grid.pad_x,
rfx/runners/distributed_nu.py,1009,pad_x,DECIDE,distributed-nu,shard_debye_state_x_slab,if pad_x > 0:,
rfx/runners/distributed_nu.py,1010,pad_x,DERIVE,distributed-nu,shard_debye_state_x_slab,"pad4 = ((0, 0), (0, pad_x), (0, 0), (0, 0))",
rfx/runners/distributed_nu.py,1052,pad_x,DERIVE,distributed-nu,shard_lorentz_coeffs_x_slab,pad_x = sharded_grid.pad_x,
rfx/runners/distributed_nu.py,1054,pad_x,DECIDE,distributed-nu,shard_lorentz_coeffs_x_slab,if pad_x > 0:,
rfx/runners/distributed_nu.py,1055,pad_x,DERIVE,distributed-nu,shard_lorentz_coeffs_x_slab,"pad3 = ((0, pad_x), (0, 0), (0, 0))",
rfx/runners/distributed_nu.py,1056,pad_x,DERIVE,distributed-nu,shard_lorentz_coeffs_x_slab,"pad4 = ((0, 0), (0, pad_x), (0, 0), (0, 0))",
rfx/runners/distributed_nu.py,1112,pad_x,DERIVE,distributed-nu,shard_lorentz_state_x_slab,pad_x = sharded_grid.pad_x,
rfx/runners/distributed_nu.py,1114,pad_x,DECIDE,distributed-nu,shard_lorentz_state_x_slab,if pad_x > 0:,
rfx/runners/distributed_nu.py,1115,pad_x,DERIVE,distributed-nu,shard_lorentz_state_x_slab,"pad4 = ((0, 0), (0, pad_x), (0, 0), (0, 0))",
rfx/runners/distributed_nu.py,1179,pad_x,DECLARE,distributed-nu,_apply_cpml_e_local_nu,"n_devices: int, eps_r=None, pad_x: int = 0):",
rfx/runners/distributed_nu.py,1245,pad_x,APPLY,distributed-nu,_apply_cpml_e_local_nu,x_hi_edge = g + pad_x,
rfx/runners/distributed_nu.py,1443,pad_x,DECLARE,distributed-nu,_apply_cpml_h_local_nu,"n_devices: int, mu_r=None, pad_x: int = 0):",
rfx/runners/distributed_nu.py,1497,pad_x,APPLY,distributed-nu,_apply_cpml_h_local_nu,x_hi_edge = g + pad_x,
rfx/runners/distributed_nu.py,1700,pmc_faces,DECLARE,distributed-nu,run_nonuniform_distributed_pec,"pmc_faces: frozenset = frozenset(),",
rfx/runners/distributed_nu.py,1978,pad_x,DERIVE,distributed-nu,run_nonuniform_distributed_pec,pad_x = sharded_grid.pad_x,
rfx/runners/distributed_nu.py,2369,_apply_cpml_h_local_nu,APPLY,distributed-nu,_h,"new_st, new_cs = _apply_cpml_h_local_nu(",
rfx/runners/distributed_nu.py,2371,pad_x,PASS,distributed-nu,_h,"mu_r=mu_r_slab, pad_x=pad_x,",
rfx/runners/distributed_nu.py,2437,_apply_cpml_e_local_nu,APPLY,distributed-nu,_e,"new_st, new_cs = _apply_cpml_e_local_nu(",
rfx/runners/distributed_nu.py,2439,pad_x,PASS,distributed-nu,_e,"eps_r=eps_r_slab, pad_x=pad_x,",
rfx/runners/distributed_nu.py,2494,_apply_cpml_h_shmap,APPLY,distributed-nu,step_fn,"st, cs = _apply_cpml_h_shmap(st, cs)",
rfx/runners/distributed_nu.py,2503,pad_x,PASS,distributed-nu,step_fn,"st, mesh, n_devices, nx_local, pmc_faces, pad_x=pad_x)",
rfx/runners/distributed_nu.py,2503,pmc_faces,PASS,distributed-nu,step_fn,"st, mesh, n_devices, nx_local, pmc_faces, pad_x=pad_x)",
rfx/runners/distributed_nu.py,2524,_apply_cpml_e_shmap,APPLY,distributed-nu,step_fn,"st, cs = _apply_cpml_e_shmap(st, cs)",
rfx/runners/distributed_nu.py,2530,pad_x,PASS,distributed-nu,step_fn,"st = _apply_pec_face_nu_shmap(st, mesh, n_devices, nx_local, pad_x=pad_x)",
rfx/runners/distributed_nu.py,2711,pad_x,PASS,distributed-nu,_unstack_and_gather,"sharded_arr, n_devices, nx_local, ghost, pad_x, sharded_grid.nx,",
rfx/runners/distributed_v2.py,204,pad_x,DECLARE,distributed-v2,_apply_cpml_e_shmap,"mesh, n_devices, ghost=1, eps_r=None, pad_x=0):",
rfx/runners/distributed_v2.py,259,_apply_cpml_e_distributed,APPLY,distributed-v2,_cpml_e,"new_st, new_cs = _apply_cpml_e_distributed(",
rfx/runners/distributed_v2.py,262,pad_x,PASS,distributed-v2,_cpml_e,pad_x=pad_x),
rfx/runners/distributed_v2.py,300,pad_x,DECLARE,distributed-v2,_apply_cpml_h_shmap,"mesh, n_devices, ghost=1, mu_r=None, pad_x=0):",
rfx/runners/distributed_v2.py,353,_apply_cpml_h_distributed,APPLY,distributed-v2,_cpml_h,"new_st, new_cs = _apply_cpml_h_distributed(",
rfx/runners/distributed_v2.py,356,pad_x,PASS,distributed-v2,_cpml_h,pad_x=pad_x),
rfx/runners/distributed_v2.py,406,_init_cpml_distributed,DERIVE,distributed-v2,_init_cpml_sharded,"cpml_params, cpml_state_stacked = _init_cpml_distributed(",
rfx/runners/distributed_v2.py,455,bloch,DECLARE,distributed-v2,refuse_unsupported_distributed_features,"def refuse_unsupported_distributed_features(sim, *, lane, bloch=None):",
rfx/runners/distributed_v2.py,466,_periodic_axes,PASS,distributed-v2,refuse_unsupported_distributed_features,"periodic_axes = getattr(sim, ""_periodic_axes"", """") or """"",
rfx/runners/distributed_v2.py,467,bloch,DECIDE,distributed-v2,refuse_unsupported_distributed_features,if bloch is None:,
rfx/runners/distributed_v2.py,468,bloch,DERIVE,distributed-v2,refuse_unsupported_distributed_features,"bloch = getattr(sim, ""_bloch"", None)",
rfx/runners/distributed_v2.py,469,bloch,DECIDE,distributed-v2,refuse_unsupported_distributed_features,if periodic_axes or bloch is not None:,
rfx/runners/distributed_v2.py,473,bloch,DECIDE,distributed-v2,refuse_unsupported_distributed_features,if bloch is not None:,
rfx/runners/distributed_v2.py,553,_boundary,DECIDE,distributed-v2,run_distributed,"if sim._boundary == ""upml"":",
rfx/runners/distributed_v2.py,577,bloch,PASS,distributed-v2,run_distributed,"sim, lane=""distributed (v2) runner"", bloch=kwargs.get(""bloch""))",
rfx/runners/distributed_v2.py,597,_boundary_spec,DECIDE,distributed-v2,run_distributed,sim._boundary_spec.pmc_faces(),
rfx/runners/distributed_v2.py,597,pmc_faces,DECIDE,distributed-v2,run_distributed,sim._boundary_spec.pmc_faces(),
rfx/runners/distributed_v2.py,598,_boundary_spec,PASS,distributed-v2,run_distributed,"if getattr(sim, ""_boundary_spec"", None) is not None",
rfx/runners/distributed_v2.py,695,pad_x,DERIVE,distributed-v2,run_distributed,pad_x = 0,
rfx/runners/distributed_v2.py,697,pad_x,DERIVE,distributed-v2,run_distributed,pad_x = n_devices - (nx % n_devices),
rfx/runners/distributed_v2.py,698,pad_x,DERIVE,distributed-v2,run_distributed,nx_padded = nx + pad_x,
rfx/runners/distributed_v2.py,700,pad_x,DECIDE,distributed-v2,run_distributed,if pad_x > 0:,
rfx/runners/distributed_v2.py,701,pad_x,DERIVE,distributed-v2,run_distributed,"_pad_x = ((0, pad_x), (0, 0), (0, 0))",
rfx/runners/distributed_v2.py,722,_boundary,DECIDE,distributed-v2,run_distributed,"use_cpml = sim._boundary == ""cpml"" and grid.cpml_layers > 0",
rfx/runners/distributed_v2.py,769,pad_x,PASS,distributed-v2,run_distributed,"_build_sharded_inv_dx_arrays(grid, n_devices, pad_x=pad_x)",
rfx/runners/distributed_v2.py,832,_boundary,DECIDE,distributed-v2,run_distributed,"if sim._boundary == ""cpml"":",
rfx/runners/distributed_v2.py,1069,_init_cpml_sharded,DERIVE,distributed-v2,run_distributed,"cpml_params, cpml_state_sharded = _init_cpml_sharded(",
rfx/runners/distributed_v2.py,1285,_apply_cpml_h_shmap,APPLY,distributed-v2,step_fn_cpml,"st, cpml_st = _apply_cpml_h_shmap(",
rfx/runners/distributed_v2.py,1288,pad_x,PASS,distributed-v2,step_fn_cpml,pad_x=pad_x),
rfx/runners/distributed_v2.py,1303,pad_x,PASS,distributed-v2,step_fn_cpml,"st, mesh, n_devices, nx_local, _pmc_faces_frozen, pad_x=pad_x)",
rfx/runners/distributed_v2.py,1312,_apply_cpml_e_shmap,APPLY,distributed-v2,step_fn_cpml,"st, cpml_st = _apply_cpml_e_shmap(",
rfx/runners/distributed_v2.py,1315,pad_x,PASS,distributed-v2,step_fn_cpml,pad_x=pad_x),
rfx/runners/distributed_v2.py,1338,apply_pec_mask_shmap,APPLY,distributed-v2,step_fn_cpml,st = apply_pec_mask_shmap(,
rfx/runners/distributed_v2.py,1419,pad_x,PASS,distributed-v2,step_fn_pec,"st, mesh, n_devices, nx_local, _pmc_faces_frozen, pad_x=pad_x)",
rfx/runners/distributed_v2.py,1440,pad_x,PASS,distributed-v2,step_fn_pec,"st = _apply_pec_shmap(st, mesh, n_devices, nx_local, pad_x=pad_x)",
rfx/runners/distributed_v2.py,1453,apply_pec_mask_shmap,APPLY,distributed-v2,step_fn_pec,st = apply_pec_mask_shmap(,
rfx/runners/distributed_v2.py,1602,pad_x,PASS,distributed-v2,_unstack_and_gather,"sharded_arr, n_devices, nx_local, ghost, pad_x, nx,",
rfx/runners/distributed_v2.py,1631,_boundary,PASS,distributed-v2,run_distributed,"freq_range=(sim._freq_max / 10, sim._freq_max, sim._boundary),",
rfx/runners/nonuniform.py,109,pec_faces,DECLARE,nonuniform,build_nonuniform_grid,"pec_faces: set[str] | None = None,",
rfx/runners/nonuniform.py,110,pmc_faces,DECLARE,nonuniform,build_nonuniform_grid,"pmc_faces: set[str] | None = None,",
rfx/runners/nonuniform.py,111,cpml_axes,DECLARE,nonuniform,build_nonuniform_grid,"cpml_axes: str = ""xyz"",",
rfx/runners/nonuniform.py,141,cpml_axes,PASS,nonuniform,build_nonuniform_grid,"pec_faces=pec_faces, pmc_faces=pmc_faces, cpml_axes=cpml_axes,",
rfx/runners/nonuniform.py,141,pec_faces,PASS,nonuniform,build_nonuniform_grid,"pec_faces=pec_faces, pmc_faces=pmc_faces, cpml_axes=cpml_axes,",
rfx/runners/nonuniform.py,141,pmc_faces,PASS,nonuniform,build_nonuniform_grid,"pec_faces=pec_faces, pmc_faces=pmc_faces, cpml_axes=cpml_axes,",
rfx/runners/nonuniform.py,203,periodic,PASS,nonuniform,assemble_materials_nu,"periodic=(False, False, False),",
rfx/runners/nonuniform.py,229,_boundary,DECIDE,nonuniform,assemble_materials_nu,"if sim._boundary in (""cpml"", ""upml"") and sim._cpml_layers > 0:",
rfx/runners/nonuniform.py,229,_cpml_layers,DECIDE,nonuniform,assemble_materials_nu,"if sim._boundary in (""cpml"", ""upml"") and sim._cpml_layers > 0:",
rfx/runners/nonuniform.py,230,pad_x_hi,DECIDE,nonuniform,assemble_materials_nu,"plx, phx = grid.pad_x_lo, grid.pad_x_hi",
rfx/runners/nonuniform.py,230,pad_x_lo,DECIDE,nonuniform,assemble_materials_nu,"plx, phx = grid.pad_x_lo, grid.pad_x_hi",
rfx/runners/nonuniform.py,231,pad_y_hi,DECIDE,nonuniform,assemble_materials_nu,"ply, phy = grid.pad_y_lo, grid.pad_y_hi",
rfx/runners/nonuniform.py,231,pad_y_lo,DECIDE,nonuniform,assemble_materials_nu,"ply, phy = grid.pad_y_lo, grid.pad_y_hi",
rfx/runners/nonuniform.py,232,pad_z_hi,DECIDE,nonuniform,assemble_materials_nu,"plz, phz = grid.pad_z_lo, grid.pad_z_hi",
rfx/runners/nonuniform.py,232,pad_z_lo,DECIDE,nonuniform,assemble_materials_nu,"plz, phz = grid.pad_z_lo, grid.pad_z_hi",
rfx/runners/nonuniform.py,473,pad_x_hi,DERIVE,nonuniform,_build_waveguide_port_config_nu,"""x"": (grid.pad_x_lo, grid.pad_x_hi),",
rfx/runners/nonuniform.py,473,pad_x_lo,DERIVE,nonuniform,_build_waveguide_port_config_nu,"""x"": (grid.pad_x_lo, grid.pad_x_hi),",
rfx/runners/nonuniform.py,474,pad_y_hi,DERIVE,nonuniform,_build_waveguide_port_config_nu,"""y"": (grid.pad_y_lo, grid.pad_y_hi),",
rfx/runners/nonuniform.py,474,pad_y_lo,DERIVE,nonuniform,_build_waveguide_port_config_nu,"""y"": (grid.pad_y_lo, grid.pad_y_hi),",
rfx/runners/nonuniform.py,475,pad_z_hi,DERIVE,nonuniform,_build_waveguide_port_config_nu,"""z"": (grid.pad_z_lo, grid.pad_z_hi),",
rfx/runners/nonuniform.py,475,pad_z_lo,DERIVE,nonuniform,_build_waveguide_port_config_nu,"""z"": (grid.pad_z_lo, grid.pad_z_hi),",
rfx/runners/nonuniform.py,621,_boundary_spec,DECIDE,nonuniform,_setup_msl_ports_nu,"pec_faces=sim._boundary_spec.pec_faces(), name=pe.name)",
rfx/runners/nonuniform.py,621,pec_faces,PASS,nonuniform,_setup_msl_ports_nu,"pec_faces=sim._boundary_spec.pec_faces(), name=pe.name)",
rfx/runners/nonuniform.py,821,_cpml_layers,PASS,nonuniform,run_nonuniform_path,"sim._freq_max, sim._domain, sim._dx, sim._cpml_layers, sim._dz_profile,",
rfx/runners/nonuniform.py,823,_boundary_spec,DECIDE,nonuniform,run_nonuniform_path,pec_faces=sim._boundary_spec.pec_faces(),
rfx/runners/nonuniform.py,823,pec_faces,PASS,nonuniform,run_nonuniform_path,pec_faces=sim._boundary_spec.pec_faces(),
rfx/runners/nonuniform.py,824,_boundary_spec,DECIDE,nonuniform,run_nonuniform_path,"if sim._boundary_spec is not None else None,",
rfx/runners/nonuniform.py,825,_boundary_spec,DECIDE,nonuniform,run_nonuniform_path,pmc_faces=sim._boundary_spec.pmc_faces(),
rfx/runners/nonuniform.py,825,pmc_faces,PASS,nonuniform,run_nonuniform_path,pmc_faces=sim._boundary_spec.pmc_faces(),
rfx/runners/nonuniform.py,826,_boundary_spec,DECIDE,nonuniform,run_nonuniform_path,"if sim._boundary_spec is not None else None,",
rfx/runners/nonuniform.py,827,cpml_axes,PASS,nonuniform,run_nonuniform_path,"cpml_axes="""".join(",
rfx/runners/nonuniform.py,829,_periodic_axes,DECIDE,nonuniform,run_nonuniform_path,"if ax not in (sim._periodic_axes or """")",
rfx/runners/nonuniform.py,1419,pad_x_lo,PASS,nonuniform,run_nonuniform_path,"cpml_lo_x=int(grid.pad_x_lo),",
rfx/runners/nonuniform.py,1420,pad_y_lo,PASS,nonuniform,run_nonuniform_path,"cpml_lo_y=int(grid.pad_y_lo),",
rfx/runners/nonuniform.py,1421,pad_z_lo,PASS,nonuniform,run_nonuniform_path,"cpml_lo_z=int(grid.pad_z_lo),",
rfx/runners/nonuniform.py,1471,_pec_faces,PASS,nonuniform,run_nonuniform_path,"pec_faces=getattr(sim, '_pec_faces', None),",
rfx/runners/nonuniform.py,1471,pec_faces,PASS,nonuniform,run_nonuniform_path,"pec_faces=getattr(sim, '_pec_faces', None),",
rfx/runners/nonuniform.py,1472,_boundary_spec,PASS,nonuniform,run_nonuniform_path,"pmc_faces=sim._boundary_spec.pmc_faces() if getattr(sim, '_boundary_spec', None) is not None else None,",
rfx/runners/nonuniform.py,1472,pmc_faces,PASS,nonuniform,run_nonuniform_path,"pmc_faces=sim._boundary_spec.pmc_faces() if getattr(sim, '_boundary_spec', None) is not None else None,",
rfx/runners/nonuniform.py,1659,_boundary,PASS,nonuniform,run_nonuniform_path,"freq_range=(sim._freq_max / 10, sim._freq_max, sim._boundary),",
rfx/runners/subgridded.py,59,pad_z_lo,DERIVE,subgridded,_run_subgridded_once,"pad_z_lo = int(getattr(grid_coarse, ""pad_z_lo"", grid_coarse.cpml_layers))",
rfx/runners/subgridded.py,60,pad_z_hi,DERIVE,subgridded,_run_subgridded_once,"pad_z_hi = int(getattr(grid_coarse, ""pad_z_hi"", grid_coarse.cpml_layers))",
rfx/runners/subgridded.py,61,pad_z_lo,PASS,subgridded,_run_subgridded_once,"fk_lo = max(int(round(z_lo / dx_c)) + pad_z_lo, pad_z_lo)",
rfx/runners/subgridded.py,62,pad_z_hi,DECIDE,subgridded,_run_subgridded_once,"fk_hi = min(int(round(z_hi / dx_c)) + pad_z_lo + 1, grid_coarse.nz - pad_z_hi)",
rfx/runners/subgridded.py,62,pad_z_lo,DECIDE,subgridded,_run_subgridded_once,"fk_hi = min(int(round(z_hi / dx_c)) + pad_z_lo + 1, grid_coarse.nz - pad_z_hi)",
rfx/runners/subgridded.py,69,pad_x_lo,DECIDE,subgridded,_run_subgridded_once,fi_lo = grid_coarse.pad_x_lo,
rfx/runners/subgridded.py,70,pad_x_hi,DECIDE,subgridded,_run_subgridded_once,fi_hi = grid_coarse.nx - grid_coarse.pad_x_hi,
rfx/runners/subgridded.py,71,pad_y_lo,DECIDE,subgridded,_run_subgridded_once,fj_lo = grid_coarse.pad_y_lo,
rfx/runners/subgridded.py,72,pad_y_hi,DECIDE,subgridded,_run_subgridded_once,fj_hi = grid_coarse.ny - grid_coarse.pad_y_hi,
rfx/runners/subgridded.py,76,pad_x_lo,DECIDE,subgridded,_run_subgridded_once,"int(round(margin / dx_c)) + grid_coarse.pad_x_lo,",
rfx/runners/subgridded.py,77,pad_x_lo,PASS,subgridded,_run_subgridded_once,"grid_coarse.pad_x_lo,",
rfx/runners/subgridded.py,81,pad_x_lo,DECIDE,subgridded,_run_subgridded_once,+ grid_coarse.pad_x_lo,
rfx/runners/subgridded.py,83,pad_x_hi,DECIDE,subgridded,_run_subgridded_once,"grid_coarse.nx - grid_coarse.pad_x_hi,",
rfx/runners/subgridded.py,86,pad_y_lo,DECIDE,subgridded,_run_subgridded_once,"int(round(margin / dx_c)) + grid_coarse.pad_y_lo,",
rfx/runners/subgridded.py,87,pad_y_lo,PASS,subgridded,_run_subgridded_once,"grid_coarse.pad_y_lo,",
rfx/runners/subgridded.py,91,pad_y_lo,DECIDE,subgridded,_run_subgridded_once,+ grid_coarse.pad_y_lo,
rfx/runners/subgridded.py,93,pad_y_hi,DECIDE,subgridded,_run_subgridded_once,"grid_coarse.ny - grid_coarse.pad_y_hi,",
rfx/runners/subgridded.py,150,pad_x_lo,DECIDE,subgridded,_run_subgridded_once,config.fi_lo == grid_coarse.pad_x_lo,
rfx/runners/subgridded.py,151,pad_x_hi,DECIDE,subgridded,_run_subgridded_once,and config.fi_hi == grid_coarse.nx - grid_coarse.pad_x_hi,
